page_id,filename,commons_title,expected_label,search_query,commons_page_url,download_url,original_url,author,license,license_url,credit,description,date_created,categories,width,height,mime_type
29400329,29400329_Bangkok_Wat_Pho_reclining_Buddha_front.jpg,reclining_candidate,reclining Buddha Thailand,File:Bangkok Wat Pho reclining Buddha front.jpg,https://commons.wikimedia.org/wiki/File:Bangkok_Wat_Pho_reclining_Buddha_front.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Bangkok_Wat_Pho_reclining_Buddha_front.jpg/1920px-Bangkok_Wat_Pho_reclining_Buddha_front.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Bangkok_Wat_Pho_reclining_Buddha_front.jpg,Phillip Maiwald ( Nikopol ),CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,"The 46 meter long and 15m high golden statue of a reclining buddha insinde Wat Pho (Bangkok, Thailand).",2011-08-11 15:57:23,"GFDL|Taken with Pentax K-5|CC-BY-SA-3.0,2.5,2.0,1.0|License migration redundant|Reclining Buddha statue of Wat Pho|Self-published work",2649,4000,image/jpeg
35028084,35028084_Bangkok_Thailand_Reclining_Buddha_Wat_Pho.jpg,reclining_candidate,reclining Buddha Thailand,File:Bangkok Thailand Reclining Buddha Wat Pho.JPG,https://commons.wikimedia.org/wiki/File:Bangkok_Thailand_Reclining_Buddha_Wat_Pho.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Bangkok_Thailand_Reclining_Buddha_Wat_Pho.JPG/1920px-Bangkok_Thailand_Reclining_Buddha_Wat_Pho.JPG,https://upload.wikimedia.org/wikipedia/commons/7/79/Bangkok_Thailand_Reclining_Buddha_Wat_Pho.JPG,Alex Kovacheva,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"The head of the big reclining Buddha at Wat Pho, Bangkok, Thailand.",2013-10-12 16:39:45,Taken with Nikon D3100|Reclining Buddha statue of Wat Pho|Self-published work,2304,3456,image/jpeg
90713900,90713900_Waterfall_and_Wihan_of_the_Reclining_Buddha_at_Wat_Pho.jpg,reclining_candidate,reclining Buddha Thailand,File:Waterfall and Wihan of the Reclining Buddha at Wat Pho.jpg,https://commons.wikimedia.org/wiki/File:Waterfall_and_Wihan_of_the_Reclining_Buddha_at_Wat_Pho.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Waterfall_and_Wihan_of_the_Reclining_Buddha_at_Wat_Pho.jpg/1920px-Waterfall_and_Wihan_of_the_Reclining_Buddha_at_Wat_Pho.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Waterfall_and_Wihan_of_the_Reclining_Buddha_at_Wat_Pho.jpg,Christophe95,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,Waterfall and Wihan of the Reclining Buddha at Wat Pho in Bangkok.,2018-05-08 10:04:07,"Self-published work|Files with coordinates missing SDC location of creation|Images by Christophe95/Thailand|Buddhist temple ponds in Thailand|Wat Pho, Wihan of the Reclining Buddha",3888,5184,image/jpeg
92204060,92204060_Wat_Pho_Reclining_Buddha.jpg,reclining_candidate,reclining Buddha Thailand,File:Wat Pho Reclining Buddha.jpg,https://commons.wikimedia.org/wiki/File:Wat_Pho_Reclining_Buddha.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Wat_Pho_Reclining_Buddha.jpg/1920px-Wat_Pho_Reclining_Buddha.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cc/Wat_Pho_Reclining_Buddha.jpg,TomaszSwatowski,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"Reclining Buddha in Wat Pho temple complex in Bangkok, Thailand.",2020-01-21 17:04:01,Reclining Buddha statue of Wat Pho|Self-published work,4000,6000,image/jpeg
152072749,152072749_Ang_Thong_-_Pho_Thong_(2024)_Reclining_Buddha_Wat_Khun_Inthapramun_วัดขุนอินทประมูล_-_img_17.jpg,reclining_candidate,reclining Buddha Thailand,File:Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 17.jpg,https://commons.wikimedia.org/wiki/File:Ang_Thong_-_Pho_Thong_(2024)_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_17.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_17.jpg/1920px-Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_17.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ae/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_17.jpg,Chainwit.,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Own work,"Robe over the Reclining Buddha, Wat Khun Inthapramun. This robe was tailored from cloth pieces donated by temple visitors. The donators wrote their name on the cloth, then the monks tailored each piece into one giant robe to cover over the Buddha statue.",2024-08-31 15:42:38,Self-published work|Files with coordinates missing SDC location of creation|Reclining Buddha of Wat Khun Inthapramun|Buddhist monk's robes,4032,3024,image/jpeg
152290363,152290363_Ang_Thong_-_Pa_Mok_(2024)_Wat_Pa_Mok_Reclining_Buddha_พระพุทธไสยาสน์_วัดป่าโมก_-_img_11.jpg,reclining_candidate,reclining Buddha Thailand,File:Ang Thong - Pa Mok (2024) Wat Pa Mok Reclining Buddha พระพุทธไสยาสน์ วัดป่าโมก - img 11.jpg,https://commons.wikimedia.org/wiki/File:Ang_Thong_-_Pa_Mok_(2024)_Wat_Pa_Mok_Reclining_Buddha_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA%E0%B8%99%E0%B9%8C_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B9%82%E0%B8%A1%E0%B8%81_-_img_11.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Ang_Thong_-_Pa_Mok_%282024%29_Wat_Pa_Mok_Reclining_Buddha_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA%E0%B8%99%E0%B9%8C_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B9%82%E0%B8%A1%E0%B8%81_-_img_11.jpg/1920px-Ang_Thong_-_Pa_Mok_%282024%29_Wat_Pa_Mok_Reclining_Buddha_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA%E0%B8%99%E0%B9%8C_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B9%82%E0%B8%A1%E0%B8%81_-_img_11.jpg,https://upload.wikimedia.org/wikipedia/commons/8/89/Ang_Thong_-_Pa_Mok_%282024%29_Wat_Pa_Mok_Reclining_Buddha_%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA%E0%B8%99%E0%B9%8C_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B9%88%E0%B8%B2%E0%B9%82%E0%B8%A1%E0%B8%81_-_img_11.jpg,Chainwit.,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Own work,This is a photo of a monument in Thailand identified by the ID,2024-09-06 16:26:52,Self-published work|Cultural heritage monuments in Thailand with known IDs|Files with coordinates missing SDC location of creation|Cultural heritage monuments in Thailand missing SDC location of creation|Reclining Buddha of Wat Pa Mok,3024,4032,image/jpeg
28701,28701_Reclining_Buddha_head.jpg,reclining_candidate,reclining Buddha Thailand,File:Reclining Buddha head.jpg,https://commons.wikimedia.org/wiki/File:Reclining_Buddha_head.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Reclining_Buddha_head.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Reclining_Buddha_head.jpg,Rdsmith4,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,Own work,"The head of the Reclining Buddha in Wat Pho , Bangkok , Thailand",2003-01-08 01:19:07,Taken with Canon Digital IXUS v|Reclining Buddha statue of Wat Pho|Human ears in art|Gold statues of Shakyamuni Buddha,1200,1600,image/jpeg
28705,28705_Reclining_Buddha_feet.jpg,reclining_candidate,reclining Buddha Thailand,File:Reclining Buddha feet.jpg,https://commons.wikimedia.org/wiki/File:Reclining_Buddha_feet.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Reclining_Buddha_feet.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Reclining_Buddha_feet.jpg,Rdsmith4,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,Own work,"The feet of the Reclining Buddha in Wat Pho , Bangkok , Thailand",2003-01-08 01:22:54,Taken with Canon Digital IXUS v|Feet of the Reclining Buddha statue of Wat Pho|Mother of pearl in Thai Buddhist temples,1600,1200,image/jpeg
2196547,2196547_Reclining_Buddha_Head_07.jpg,reclining_candidate,reclining Buddha Thailand,File:Reclining Buddha Head 07.jpg,https://commons.wikimedia.org/wiki/File:Reclining_Buddha_Head_07.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Reclining_Buddha_Head_07.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b7/Reclining_Buddha_Head_07.jpg,TrapperFrank,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Own work,"Reclining Buddha Head, Wat Pho, Bangkok, Thailand",2007-03-22,GFDL|License migration redundant|Reclining Buddha statue of Wat Pho|Self-published work,1280,1707,image/jpeg
8695183,8695183_Buddha_Reclining_Bangkok_Thailand_by_Don_Ramey_Logan.jpg,reclining_candidate,reclining Buddha Thailand,File:Buddha Reclining Bangkok Thailand by Don Ramey Logan.jpg,https://commons.wikimedia.org/wiki/File:Buddha_Reclining_Bangkok_Thailand_by_Don_Ramey_Logan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Buddha_Reclining_Bangkok_Thailand_by_Don_Ramey_Logan.jpg/1920px-Buddha_Reclining_Bangkok_Thailand_by_Don_Ramey_Logan.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e4/Buddha_Reclining_Bangkok_Thailand_by_Don_Ramey_Logan.jpg,Don Ramey Logan,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,"one of the largest single Buddha images: the Reclining Buddha (Phra Buddhasaiyas, Thai พระพุทธไสยาสน์)",2011-02-19,Photographs by Don Ramey Logan|Taken with Nikon D90|Reclining Buddha statue of Wat Pho,2848,4288,image/jpeg
8767921,8767921_Reclining_buddha_wat_pho_face_portrait.jpg,reclining_candidate,reclining Buddha Thailand,File:Reclining buddha wat pho face portrait.jpg,https://commons.wikimedia.org/wiki/File:Reclining_buddha_wat_pho_face_portrait.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Reclining_buddha_wat_pho_face_portrait.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Reclining_buddha_wat_pho_face_portrait.jpg,Kentwbetts,Public domain,,Own work,Reclining Buddha at Wat Pho.,2009-08-25,Reclining Buddha statue of Wat Pho|Self-published work|PD-self,495,657,image/jpeg
24430966,24430966_Reclining_Buddha_in_Wat_Pho_(494623511).jpg,reclining_candidate,reclining Buddha Thailand,File:Reclining Buddha in Wat Pho (494623511).jpg,https://commons.wikimedia.org/wiki/File:Reclining_Buddha_in_Wat_Pho_(494623511).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Reclining_Buddha_in_Wat_Pho_%28494623511%29.jpg/1920px-Reclining_Buddha_in_Wat_Pho_%28494623511%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Reclining_Buddha_in_Wat_Pho_%28494623511%29.jpg,edwin.11,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Reclining Buddha in Wat Pho,Reclining Buddha in Wat Pho,2006-10-23 12:48,Taken with Canon PowerShot S2 IS|Reclining Buddha statue of Wat Pho|Flickr images reviewed by File Upload Bot (Magnus Manske)|Files with coordinates missing SDC location of creation|Files from Edwin Lee Flickr stream,1944,2592,image/jpeg
24430970,24430970_The_Reclining_Buddha_in_Wat_Pho_(494625149).jpg,reclining_candidate,reclining Buddha Thailand,File:The Reclining Buddha in Wat Pho (494625149).jpg,https://commons.wikimedia.org/wiki/File:The_Reclining_Buddha_in_Wat_Pho_(494625149).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/The_Reclining_Buddha_in_Wat_Pho_%28494625149%29.jpg/1920px-The_Reclining_Buddha_in_Wat_Pho_%28494625149%29.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/The_Reclining_Buddha_in_Wat_Pho_%28494625149%29.jpg,edwin.11,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,The Reclining Buddha in Wat Pho,The Reclining Buddha in Wat Pho,2006-10-23 12:44,Taken with Canon PowerShot S2 IS|Reclining Buddha statue of Wat Pho|Flickr images reviewed by File Upload Bot (Magnus Manske)|Media needing category review as of 15 April 2016|Files with coordinates missing SDC location of creation|Files from Edwin Lee Flickr stream,1944,2592,image/jpeg
24430971,24430971_The_Reclining_Buddha_in_Wat_Pho_(494593440).jpg,reclining_candidate,reclining Buddha Thailand,File:The Reclining Buddha in Wat Pho (494593440).jpg,https://commons.wikimedia.org/wiki/File:The_Reclining_Buddha_in_Wat_Pho_(494593440).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/The_Reclining_Buddha_in_Wat_Pho_%28494593440%29.jpg/1920px-The_Reclining_Buddha_in_Wat_Pho_%28494593440%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/The_Reclining_Buddha_in_Wat_Pho_%28494593440%29.jpg,edwin.11,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,The Reclining Buddha in Wat Pho,The Reclining Buddha in Wat Pho,2006-10-23 12:43,Taken with Canon PowerShot S2 IS|Reclining Buddha statue of Wat Pho|Flickr images reviewed by File Upload Bot (Magnus Manske)|Media needing category review as of 15 April 2016|Files with coordinates missing SDC location of creation|Files from Edwin Lee Flickr stream,2592,1944,image/jpeg
28467734,"28467734_Wat_Pho,_Bangkok,_Tailandia,_2013-08-22,_DD_02.jpg",reclining_candidate,reclining Buddha Thailand,"File:Wat Pho, Bangkok, Tailandia, 2013-08-22, DD 02.jpg","https://commons.wikimedia.org/wiki/File:Wat_Pho,_Bangkok,_Tailandia,_2013-08-22,_DD_02.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Wat_Pho%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_02.jpg/1920px-Wat_Pho%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_02.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Wat_Pho%2C_Bangkok%2C_Tailandia%2C_2013-08-22%2C_DD_02.jpg,Diego Delso,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,This is a photo of a monument in Thailand identified by the ID,2013-08-22 14:51:02,Taken with Canon EOS 5D Mark II|Reclining Buddha statue of Wat Pho|Images by User:Poco a poco|Images from Wiki Loves Monuments 2013|Cultural heritage monuments in Thailand with known IDs|Images of Thailand by User:Poco a poco|Images from Wiki Loves Monuments by User:Poco a poco|August 2013 in Bangkok|Images from Wiki Loves Monuments 2013 in Thailand|Thailand photographs taken on 2013-08-22|Images from Wiki Loves Monuments missing SDC depicts|Images from Wiki Loves Monuments missing SDC location of creation|Cultural heritage monuments in Thailand missing SDC location of creation|Cultural heritage monuments in Thailand missing SDC depicts|Images by User:Poco a poco taken in 2013,3634,5451,image/jpeg
31243426,31243426_Detail_of_Reclining_Buddha's_Foot.jpg,reclining_candidate,reclining Buddha Thailand,File:Detail of Reclining Buddha's Foot.jpg,https://commons.wikimedia.org/wiki/File:Detail_of_Reclining_Buddha%27s_Foot.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Detail_of_Reclining_Buddha%27s_Foot.jpg/1920px-Detail_of_Reclining_Buddha%27s_Foot.jpg,https://upload.wikimedia.org/wikipedia/commons/d/df/Detail_of_Reclining_Buddha%27s_Foot.jpg,Adam Jones,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,https://www.flickr.com/photos/adam_jones/11706666983/,Detail of Reclining Buddha's Foot - Wat Pho - Bangkok - Thailand.,2014-01-01 23:31:45,Flickr images verified by UploadWizard|Photographs by Adam Jones|Feet of the Reclining Buddha statue of Wat Pho,2736,3648,image/jpeg
35496100,"35496100_Reclining_Buddha,_Wat_Pho,_Bangkok_a063.jpg",reclining_candidate,reclining Buddha Thailand,"File:Reclining Buddha, Wat Pho, Bangkok a063.jpg","https://commons.wikimedia.org/wiki/File:Reclining_Buddha,_Wat_Pho,_Bangkok_a063.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Reclining_Buddha%2C_Wat_Pho%2C_Bangkok_a063.jpg/1920px-Reclining_Buddha%2C_Wat_Pho%2C_Bangkok_a063.jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/Reclining_Buddha%2C_Wat_Pho%2C_Bangkok_a063.jpg,Michael Gunther,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"The 140-foot long Reclining Buddha at Wat Pho is located in a separate building in the northwest corner of the palace compound. The statue dates to 1832 (reign of Rama III), and is made of gold-leaf, lacquer, and plaster over a brick core.",2005-01-22 01:10:05,Taken with Sony MVC-CD500|Reclining Buddha statue of Wat Pho|Self-published work,2592,1944,image/jpeg
35496260,"35496260_Reclining_Buddha_Statue,_Wat_Pho,_Bangkok_a064.jpg",reclining_candidate,reclining Buddha Thailand,"File:Reclining Buddha Statue, Wat Pho, Bangkok a064.jpg","https://commons.wikimedia.org/wiki/File:Reclining_Buddha_Statue,_Wat_Pho,_Bangkok_a064.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/Reclining_Buddha_Statue%2C_Wat_Pho%2C_Bangkok_a064.jpg/1920px-Reclining_Buddha_Statue%2C_Wat_Pho%2C_Bangkok_a064.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Reclining_Buddha_Statue%2C_Wat_Pho%2C_Bangkok_a064.jpg,Michael Gunther,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Own work,"The colossal (46m long) statue commemorates the death parinirvana) of the Buddha. In statues of this type, the Buddha is shown with outstretched legs and resting on his right side, as here.",2014-09-19 19:34:50,Reclining Buddha statue of Wat Pho|Self-published work,2590,1798,image/jpeg
35528179,35528179_พระพุทธไสยาส_Reclining_Buddha_(3).jpg,reclining_candidate,reclining Buddha Thailand,File:พระพุทธไสยาส Reclining Buddha (3).JPG,https://commons.wikimedia.org/wiki/File:%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA_Reclining_Buddha_(3).JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA_Reclining_Buddha_%283%29.JPG/1920px-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA_Reclining_Buddha_%283%29.JPG,https://upload.wikimedia.org/wikipedia/commons/5/52/%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9E%E0%B8%B8%E0%B8%97%E0%B8%98%E0%B9%84%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%AA_Reclining_Buddha_%283%29.JPG,กสิณธร ราชโอรส,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Own work,This is a photo of a monument in Thailand identified by the ID,2014-08-24 11:47:44,Taken with Fujifilm FinePix JV150|Reclining Buddha statue of Wat Pho|Self-published work|Images from Wiki Loves Monuments 2014|Cultural heritage monuments in Thailand with known IDs|Images from Wiki Loves Monuments 2014 in Thailand|Uploaded via Campaign:wlm-th,3216,4288,image/jpeg
