_row,file_name,seed_category,pang_candidate,wat,ai_pang,ai_confidence,ai_note,license,author,url
51,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (38).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/8/8a/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2838%29.jpg
52,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (39).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/c/ce/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2839%29.jpg
53,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (40).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/4/4d/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2840%29.jpg
54,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (41).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/9/95/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2841%29.jpg
55,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (42).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/4/48/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2842%29.jpg
56,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (56).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/0/0a/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2856%29.jpg
57,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (57).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/8/87/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2857%29.jpg
58,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (58).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/6/69/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2858%29.jpg
59,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (59).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/c/c5/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2859%29.jpg
60,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (60).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/0/08/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2860%29.jpg
61,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (74).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/5/57/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2874%29.jpg
62,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (75).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/9/9c/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2875%29.jpg
63,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (76).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/2/29/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2876%29.jpg
64,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (77).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/4/41/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2877%29.jpg
65,วัดบวรนิเวศวิหารราชวรวิหาร เขตพระนคร กรุงเทพมหานคร (78).jpg,Reclining Buddha of Wat Bowonniwet,saiyat,Wat Bowonniwet,saiyat,high,Wat Bowonniwet reclining,CC BY-SA 4.0,กสิณธร ราชโอรส,https://upload.wikimedia.org/wikipedia/commons/5/5a/%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9A%E0%B8%A7%E0%B8%A3%E0%B8%99%E0%B8%B4%E0%B9%80%E0%B8%A7%E0%B8%A8%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%A3%E0%B8%B2%E0%B8%8A%E0%B8%A7%E0%B8%A3%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%2878%29.jpg
66,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 01.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/3/3d/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_01.jpg
67,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 02.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/4/42/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_02.jpg
68,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 03.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/7/78/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_03.jpg
69,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 04.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/8/87/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_04.jpg
70,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 05.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/e/ef/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_05.jpg
71,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 06.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/8/8f/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_06.jpg
72,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 07.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/f/f5/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_07.jpg
73,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 08.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/7/7f/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_08.jpg
74,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 09.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/8/84/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_09.jpg
75,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 10.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/7/73/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_10.jpg
76,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 11.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/5/54/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_11.jpg
77,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 12.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/7/7c/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_12.jpg
78,Ang Thong - Pho Thong (2024) Reclining Buddha Wat Khun Inthapramun วัดขุนอินทประมูล - img 13.jpg,Reclining Buddha of Wat Khun Inthapramun,saiyat,Wat Khun Inthapramun,saiyat,high,Wat Khun Inthapramun reclining head,CC BY 4.0,Chainwit.,https://upload.wikimedia.org/wikipedia/commons/f/ff/Ang_Thong_-_Pho_Thong_%282024%29_Reclining_Buddha_Wat_Khun_Inthapramun_%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%AD%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%A1%E0%B8%B9%E0%B8%A5_-_img_13.jpg
